ligand	receptor	cell_from_mean_exprs	cell_from	cell_to_mean_exprs	cell_to	comm_type
NRG2	ERBB2	0.0675612243249855	Neural	0.279687410526471	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.231304010057697	Muscle	other
NAMPT	INSR	0.268521090053155	Muscle	0.0702494288020735	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.0863179428420711	Pericytes	other
GAS6	TYRO3	0.156906173513227	Immune	0.11962354705509	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.138734899846933	Neural	0.135210594401558	Neural	other
WNT6	FZD7	0.1011188072032	Pericytes	0.185113112223594	Fibroblasts	other
IL1B	IL1R1	0.0851620679355079	Endothelial	0.219035465406024	Endothelial	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.105605564113864	Pericytes	other
WNT2B	FZD8	0.141088381866062	Fibroblasts	0.13171302563067	Myofibroblast_Mesothelium	other
BTC	ERBB2	0.0663113860162499	Muscle	0.279687410526471	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.207183468659604	Pericytes	0.0893118528781019	Epithelial	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.17361108082415	Pericytes	other
EDN1	EDNRB	0.161800804916062	Fibroblasts	0.113737570833348	Endothelial	other
SMS	SSR3	0.0496986601806683	Immune	0.37026691071036	Epithelial	other
WNT2B	FZD7	0.141088381866062	Fibroblasts	0.129794403708222	Pericytes	other
IL34	CSF1R	0.0475381143767784	Fibroblasts	0.385176581116777	Immune	other
FGF7	FGFR1	0.0577381455415993	Neural	0.316866661224843	Fibroblasts	other
WNT6	FZD1	0.1011188072032	Pericytes	0.180800850531363	Pericytes	other
AREG	EGFR	0.170256262364381	Muscle	0.107309839850218	Epithelial	other
BMP2	BMPR2	0.0789770534370086	Immune	0.231304010057697	Muscle	other
IL1B	IL1R1	0.0833072536025636	Pericytes	0.219035465406024	Endothelial	other
HBEGF	EGFR	0.156286342463097	Pericytes	0.116666629107212	Myofibroblast_Mesothelium	other
PTN	SDC3	0.18782730202359	Immune	0.0968936103407912	Fibroblasts	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.256188902571486	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.103096620129018	Fibroblasts	other
BDNF	NTRK2	0.212511187087772	Pericytes	0.0850502446573867	Pericytes	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.101980470366935	Neural	other
WNT2B	FZD7	0.176186594347063	Myofibroblast_Mesothelium	0.101958019079878	Neural	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.316866661224843	Fibroblasts	other
BMP2	BMPR2	0.0700343108039074	Neural	0.256188902571486	Myofibroblast_Mesothelium	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.40994430066274	Myofibroblast_Mesothelium	other
IL1B	IL1R1	0.0817128562681559	Epithelial	0.219035465406024	Endothelial	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.163605130141535	Pericytes	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.279687410526471	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.256188902571486	Myofibroblast_Mesothelium	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.125795893865488	Muscle	other
FGF2	FGFR1	0.0559790784820622	Neural	0.316866661224843	Fibroblasts	other
HBEGF	EGFR	0.211082099005755	Immune	0.0839327953163767	Pericytes	other
BMP4	BMPR2	0.0765841254282713	Immune	0.231304010057697	Muscle	other
BTC	ERBB2	0.0633115829692202	Neural	0.279687410526471	Myofibroblast_Mesothelium	other
WNT6	FZD5	0.1011188072032	Pericytes	0.174826114436064	Epithelial	other
GAS6	TYRO3	0.295322492397746	Endothelial	0.059212492409763	Endothelial	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.267624095239737	Muscle	other
THRB	PARD3	0.236253495880179	Epithelial	0.0734456690101295	Epithelial	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.267624095239737	Muscle	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.122312965667802	Myofibroblast_Mesothelium	other
FGF7	FGFR2	0.591242024832629	Muscle	0.0291287527137633	Immune	other
GDNF	GFRA1	0.0727269568028407	Pericytes	0.236787415485982	Myofibroblast_Mesothelium	other
PTN	SDC1	0.158756679010457	Epithelial	0.108332747790584	Epithelial	other
HBEGF	ERBB4	0.211082099005755	Immune	0.0812670222943488	Neural	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.209608015782947	Neural	other
FGF9	FGFR4	0.0677715603764501	Epithelial	0.251303377758928	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.211082099005755	Immune	0.0805316644725798	Immune	other
SMS	SSR3	0.0496986601806683	Immune	0.339503568599768	Immune	other
FGF7	FGFR1	0.0577381455415993	Neural	0.291413948610675	Muscle	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.158496015668603	Fibroblasts	other
HBEGF	EGFR	0.156286342463097	Pericytes	0.107309839850218	Epithelial	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.163605130141535	Pericytes	other
GAS6	TYRO3	0.156906173513227	Immune	0.106569990972992	Epithelial	other
WNT5A	FZD8	0.126789893645246	Myofibroblast_Mesothelium	0.13171302563067	Myofibroblast_Mesothelium	other
ARTN	GFRA1	0.070440085403433	Neural	0.236787415485982	Myofibroblast_Mesothelium	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.316866661224843	Fibroblasts	other
WNT2B	FZD3	0.141088381866062	Fibroblasts	0.117792966981322	Neural	other
NRG2	ERBB2	0.0675612243249855	Neural	0.245301026220917	Fibroblasts	other
WNT5B	FZD8	0.193775677452308	Myofibroblast_Mesothelium	0.0854970617466525	Neural	other
PTN	SDC1	0.259927351456744	Endothelial	0.0637108302251813	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.0789770534370086	Immune	0.209608015782947	Neural	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.17361108082415	Pericytes	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.301895459655109	Muscle	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.291413948610675	Muscle	other
SMS	SSR3	0.0496986601806683	Immune	0.331383855728858	Neural	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.129794403708222	Pericytes	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.231304010057697	Muscle	other
AREG	EGFR	0.195631077936033	Immune	0.0839327953163767	Pericytes	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.163605130141535	Pericytes	other
AREG	ERBB2	0.100002286213428	Pericytes	0.163605130141535	Pericytes	other
WNT6	FZD6	0.1011188072032	Pericytes	0.161771101694271	Endothelial	other
SMS	SSR3	0.0496986601806683	Immune	0.32840574231432	Fibroblasts	other
FGF2	FGFR1	0.0559790784820622	Neural	0.291413948610675	Muscle	other
WNT5B	FZD7	0.0608451648473839	Muscle	0.267624095239737	Muscle	other
WNT6	FZD2	0.1011188072032	Pericytes	0.161014521060172	Myofibroblast_Mesothelium	other
BTC	ERBB2	0.0663113860162499	Muscle	0.245301026220917	Fibroblasts	other
WNT6	FZD2	0.1011188072032	Pericytes	0.160496068425404	Muscle	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.113737570833348	Endothelial	other
BMP2	BMPR2	0.0700343108039074	Neural	0.231304010057697	Muscle	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.316866661224843	Fibroblasts	other
HBEGF	EGFR	0.138734899846933	Neural	0.116666629107212	Myofibroblast_Mesothelium	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.24748906933611	Fibroblasts	other
PTN	SDC2	0.158756679010457	Epithelial	0.101426351763857	Immune	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.395262273052471	Epithelial	other
WNT6	FZD2	0.1011188072032	Pericytes	0.159127806661175	Fibroblasts	other
FGF7	FGFR2	0.148005430653177	Fibroblasts	0.108714675123552	Fibroblasts	other
GDNF	GFRA1	0.0727269568028407	Pericytes	0.220773526456257	Muscle	other
BMP4	BMPR2	0.0765841254282713	Immune	0.209608015782947	Neural	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.231304010057697	Muscle	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.24748906933611	Fibroblasts	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.125795893865488	Muscle	other
GAS6	MERTK	0.0986509374832789	Neural	0.161466957755057	Immune	other
GAS6	MERTK	0.0986509374832789	Neural	0.161440400916159	Endothelial	other
BMP5	ACVR1	0.410462829888125	Myofibroblast_Mesothelium	0.0386789763965396	Epithelial	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.163605130141535	Pericytes	other
IL34	CSF1R	0.0409849178163258	Epithelial	0.385176581116777	Immune	other
GAS6	TYRO3	0.0986509374832789	Neural	0.159889500207307	Neural	other
AREG	ERBB2	0.195631077936033	Immune	0.0805316644725798	Immune	other
WNT6	FZD7	0.1011188072032	Pericytes	0.154920711633227	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.245301026220917	Fibroblasts	other
THRB	PARD3	0.236253495880179	Epithelial	0.0661017813351255	Endothelial	other
WNT5B	FZD4	0.0652443236902587	Fibroblasts	0.23881389035208	Endothelial	other
ARTN	GFRA1	0.070440085403433	Neural	0.220773526456257	Muscle	other
BTC	ERBB2	0.0633115829692202	Neural	0.245301026220917	Fibroblasts	other
WNT6	LRP5	0.1011188072032	Pericytes	0.153447156529436	Muscle	other
IL1A	IL1R1	0.281649441951246	Immune	0.0550630573890741	Pericytes	other
SMS	SSR3	0.0496986601806683	Immune	0.31103056373386	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.301895459655109	Muscle	other
EDN1	EDNRA	0.161800804916062	Fibroblasts	0.0954804997318376	Fibroblasts	other
WNT2B	FZD4	0.0646602037746012	Endothelial	0.23881389035208	Endothelial	other
THRB	PARD3	0.210107194836885	Muscle	0.0734456690101295	Epithelial	other
NTF3	NTRK3	0.0793422365969185	Fibroblasts	0.194425343743712	Myofibroblast_Mesothelium	other
PTN	SDC2	0.18782730202359	Immune	0.0819316455808347	Endothelial	other
FGF7	FGFR1	0.316154731500444	Pericytes	0.0486660344392934	Immune	other
PTN	SDC3	0.158756679010457	Epithelial	0.0968936103407912	Fibroblasts	other
FGF9	FGFR4	0.0677715603764501	Epithelial	0.226547744758201	Epithelial	other
GAS6	TYRO3	0.156906173513227	Immune	0.0978165021863523	Muscle	other
LIF	LIFR	0.0821398023911066	Immune	0.186555264722269	Myofibroblast_Mesothelium	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.291413948610675	Muscle	other
BMP5	BMPR2	0.171421881466048	Pericytes	0.0893118528781019	Epithelial	other
SMS	SSR3	0.0496986601806683	Immune	0.307898686291103	Endothelial	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.279687410526471	Myofibroblast_Mesothelium	other
SMS	SSR3	0.0496986601806683	Immune	0.307070847421277	Muscle	other
GAS6	MERTK	0.0937671098773105	Fibroblasts	0.161466957755057	Immune	other
GAS6	MERTK	0.0937671098773105	Fibroblasts	0.161440400916159	Endothelial	other
PTN	SDC3	0.18782730202359	Immune	0.0805789780898168	Myofibroblast_Mesothelium	other
PTN	SDC3	0.259927351456744	Endothelial	0.0581229386277306	Immune	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.158496015668603	Fibroblasts	other
WNT2B	FZD8	0.176186594347063	Myofibroblast_Mesothelium	0.0854970617466525	Neural	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.24748906933611	Fibroblasts	other
EDN1	EDNRB	0.131896443805652	Neural	0.113737570833348	Endothelial	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.159889500207307	Neural	other
EDN1	EDNRB	0.396603706564768	Endothelial	0.0376617992649783	Immune	other
WNT5A	FZD3	0.126789893645246	Myofibroblast_Mesothelium	0.117792966981322	Neural	other
PTN	SDC4	0.259927351456744	Endothelial	0.0574337537356593	Immune	other
EREG	ERBB2	0.0911384638609427	Immune	0.163605130141535	Pericytes	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.0769182160005677	Pericytes	other
EDN3	EDNRB	0.0315201632566363	Immune	0.472783310398543	Neural	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.105605564113864	Pericytes	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.291413948610675	Muscle	other
HBEGF	EGFR	0.138734899846933	Neural	0.107309839850218	Epithelial	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.209608015782947	Neural	other
NAMPT	INSR	0.268521090053155	Muscle	0.0552125868760377	Pericytes	other
EDN1	EDNRA	0.161800804916062	Fibroblasts	0.0913174612006791	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.135210594401558	Neural	other
IL34	CSF1R	0.0382923038983729	Muscle	0.385176581116777	Immune	other
BMP2	BMPR2	0.0700343108039074	Neural	0.209608015782947	Neural	other
WNT5B	FZD8	0.193775677452308	Myofibroblast_Mesothelium	0.0755539384951293	Fibroblasts	other
NTF3	NTRK2	0.171644744684981	Myofibroblast_Mesothelium	0.0850502446573867	Pericytes	other
EREG	ERBB2	0.0483422071755449	Muscle	0.301895459655109	Muscle	other
FGF7	FGFR2	0.134136004672352	Myofibroblast_Mesothelium	0.108714675123552	Fibroblasts	other
CCL21	CCR7	0.041003328414846	Epithelial	0.355109212313948	Immune	other
NTF3	NTRK3	0.0302268309459658	Immune	0.481452828448609	Pericytes	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.209608015782947	Neural	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.103096620129018	Fibroblasts	other
WNT5B	FZD4	0.0608451648473839	Muscle	0.23881389035208	Endothelial	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.163605130141535	Pericytes	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.113737570833348	Endothelial	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.267624095239737	Muscle	other
IL1A	IL1R1	0.281649441951246	Immune	0.0512469520626387	Immune	other
IL1B	IL1R1	0.0657786581527499	Fibroblasts	0.219035465406024	Endothelial	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.101980470366935	Neural	other
WNT2B	FZD7	0.141088381866062	Fibroblasts	0.101958019079878	Neural	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.279687410526471	Myofibroblast_Mesothelium	other
AREG	EGFR	0.170256262364381	Muscle	0.0839327953163767	Pericytes	other
WNT5B	FZD8	0.193775677452308	Myofibroblast_Mesothelium	0.0737046378860766	Endothelial	other
AREG	ERBB2	0.0872894998046493	Neural	0.163605130141535	Pericytes	other
SMS	SSR1	0.0496986601806683	Immune	0.28650098468308	Myofibroblast_Mesothelium	other
FGF2	FGFR4	0.0566297863979028	Muscle	0.251303377758928	Myofibroblast_Mesothelium	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.0733837947857204	Immune	other
SMS	SSR1	0.0496986601806683	Immune	0.286029987323848	Fibroblasts	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.17361108082415	Pericytes	other
GAS6	TYRO3	0.0986509374832789	Neural	0.143606953763187	Fibroblasts	other
WNT5B	FZD4	0.193775677452308	Myofibroblast_Mesothelium	0.0729528889358879	Pericytes	other
GDNF	GFRA1	0.0992589845154002	Fibroblasts	0.142355752607921	Fibroblasts	other
SMS	SSR1	0.0496986601806683	Immune	0.284197489481485	Pericytes	other
FGF2	FGFR4	0.0559790784820622	Neural	0.251303377758928	Myofibroblast_Mesothelium	other
IGF1	IGF1R	0.0812754410612309	Immune	0.173069537232178	Neural	other
PYY	NPY1R	0.0831584133653474	Endothelial	0.168965466726786	Pericytes	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.20508264749071	Pericytes	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.205363872457701	Myofibroblast_Mesothelium	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.0810594754298522	Fibroblasts	other
THRB	PARD3	0.210107194836885	Muscle	0.0661017813351255	Endothelial	other
IGF1	IGF1R	0.0812754410612309	Immune	0.170775237900772	Epithelial	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.173069537232178	Neural	other
BMP5	BMPR2	0.410462829888125	Myofibroblast_Mesothelium	0.0337247461789048	Immune	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.135210594401558	Neural	other
BMP2	BMPR2	0.0789770534370086	Immune	0.17361108082415	Pericytes	other
AREG	ERBB2	0.170256262364381	Muscle	0.0805316644725798	Immune	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.170775237900772	Epithelial	other
WNT5B	FZD4	0.193775677452308	Myofibroblast_Mesothelium	0.0704579446968947	Muscle	other
NTF3	NTRK3	0.171644744684981	Myofibroblast_Mesothelium	0.0792908724602428	Neural	other
EDN1	EDNRA	0.142510625417897	Myofibroblast_Mesothelium	0.0954804997318376	Fibroblasts	other
WNT6	LRP5	0.1011188072032	Pericytes	0.134553832271325	Endothelial	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.142969043102921	Myofibroblast_Mesothelium	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.135210594401558	Neural	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.0769182160005677	Pericytes	other
GAS6	TYRO3	0.156906173513227	Immune	0.0863179428420711	Pericytes	other
AREG	ERBB2	0.100002286213428	Pericytes	0.135210594401558	Neural	other
EREG	ERBB2	0.0483422071755449	Muscle	0.279687410526471	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.211082099005755	Immune	0.0639104021173521	Endothelial	other
GAS6	TYRO3	0.0937671098773105	Fibroblasts	0.143606953763187	Fibroblasts	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.245301026220917	Fibroblasts	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.24748906933611	Fibroblasts	other
VIP	VIPR1	0.0967083675114686	Endothelial	0.138579493030159	Epithelial	other
EDN1	EDNRA	0.161800804916062	Fibroblasts	0.0828252772723631	Muscle	other
WNT6	FZD8	0.1011188072032	Pericytes	0.13171302563067	Myofibroblast_Mesothelium	other
WNT2B	FZD8	0.176186594347063	Myofibroblast_Mesothelium	0.0755539384951293	Fibroblasts	other
BMP4	BMPR2	0.0765841254282713	Immune	0.17361108082415	Pericytes	other
FGF2	FGFR4	0.0525555042074512	Myofibroblast_Mesothelium	0.251303377758928	Myofibroblast_Mesothelium	other
FGF9	FGFR2	0.0677715603764501	Epithelial	0.194720733937543	Muscle	other
WNT6	FZD7	0.1011188072032	Pericytes	0.129794403708222	Pericytes	other
HBEGF	EGFR	0.156286342463097	Pericytes	0.0839327953163767	Pericytes	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.267624095239737	Muscle	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.135210594401558	Neural	other
PYY	NPY1R	0.0772984459047733	Immune	0.168965466726786	Pericytes	other
CCL20	CCR6	0.183210874434478	Immune	0.0712785020524074	Immune	other
EDN1	EDNRA	0.142510625417897	Myofibroblast_Mesothelium	0.0913174612006791	Myofibroblast_Mesothelium	other
PTN	SDC2	0.158756679010457	Epithelial	0.0819316455808347	Endothelial	other
WNT2B	FZD8	0.176186594347063	Myofibroblast_Mesothelium	0.0737046378860766	Endothelial	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.158496015668603	Fibroblasts	other
WNT2B	FZD4	0.0541826919461885	Muscle	0.23881389035208	Endothelial	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.101980470366935	Neural	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.0733837947857204	Immune	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.101958019079878	Neural	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.059212492409763	Endothelial	other
WNT5B	FZD3	0.193775677452308	Myofibroblast_Mesothelium	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT2B	FZD4	0.176186594347063	Myofibroblast_Mesothelium	0.0729528889358879	Pericytes	other
FGF2	FGFR4	0.0511201788938396	Fibroblasts	0.251303377758928	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.0646602037746012	Endothelial	0.198582424237332	Epithelial	other
FGF2	FGFR4	0.0566297863979028	Muscle	0.226547744758201	Epithelial	other
PTN	SDC3	0.158756679010457	Epithelial	0.0805789780898168	Myofibroblast_Mesothelium	other
HBEGF	EGFR	0.109231592158566	Epithelial	0.116666629107212	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.161800804916062	Fibroblasts	0.0787439642207964	Fibroblasts	other
WNT6	FZD1	0.1011188072032	Pericytes	0.125795893865488	Muscle	other
HBEGF	ERBB4	0.156286342463097	Pericytes	0.0812670222943488	Neural	other
EDN1	EDNRB	0.111593292138552	Muscle	0.113737570833348	Endothelial	other
FGF2	FGFR4	0.0559790784820622	Neural	0.226547744758201	Epithelial	other
THRB	PARD3	0.236253495880179	Epithelial	0.0534889659201018	Immune	other
EDN1	EDNRA	0.131896443805652	Neural	0.0954804997318376	Fibroblasts	other
HBEGF	ERBB2	0.156286342463097	Pericytes	0.0805316644725798	Immune	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.0648849258355159	Endothelial	other
LIF	LIFR	0.0673858741003281	Epithelial	0.186555264722269	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.245301026220917	Fibroblasts	other
IL16	CD4	0.105343598316743	Immune	0.119075335322415	Immune	other
EDN3	EDNRA	0.0315201632566363	Immune	0.397383321959773	Pericytes	other
BMP2	BMPR2	0.0789770534370086	Immune	0.158496015668603	Fibroblasts	other
PYY	NPY1R	0.0740745294275049	Fibroblasts	0.168965466726786	Pericytes	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.184652343724531	Neural	other
AREG	ERBB2	0.195631077936033	Immune	0.0639104021173521	Endothelial	other
WNT5B	FZD7	0.193775677452308	Myofibroblast_Mesothelium	0.0644308608421434	Epithelial	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.256188902571486	Myofibroblast_Mesothelium	other
WNT2B	FZD4	0.176186594347063	Myofibroblast_Mesothelium	0.0704579446968947	Muscle	other
WNT6	LRP5	0.1011188072032	Pericytes	0.122312965667802	Myofibroblast_Mesothelium	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.0720730583990373	Pericytes	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.17361108082415	Pericytes	other
EREG	ERBB2	0.0911384638609427	Immune	0.135210594401558	Neural	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.301895459655109	Muscle	other
EDN1	EDNRA	0.127516465505862	Pericytes	0.0954804997318376	Fibroblasts	other
BMP2	BMPR2	0.0700343108039074	Neural	0.17361108082415	Pericytes	other
SMS	SSR1	0.0496986601806683	Immune	0.244454039302977	Neural	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.256188902571486	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0765841254282713	Immune	0.158496015668603	Fibroblasts	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.24748906933611	Fibroblasts	other
WNT5B	FZD7	0.0652443236902587	Fibroblasts	0.185113112223594	Fibroblasts	other
WNT2B	FZD8	0.141088381866062	Fibroblasts	0.0854970617466525	Neural	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.17361108082415	Pericytes	other
EDN1	EDNRA	0.131896443805652	Neural	0.0913174612006791	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.135210594401558	Neural	other
BMP2	BMPR2	0.13436854494076	Muscle	0.0893118528781019	Epithelial	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.176729449045044	Pericytes	other
WNT2B	FZD7	0.0646602037746012	Endothelial	0.185113112223594	Fibroblasts	other
PTN	SDC1	0.18782730202359	Immune	0.0637108302251813	Myofibroblast_Mesothelium	other
AREG	EGFR	0.10228353782607	Myofibroblast_Mesothelium	0.116666629107212	Myofibroblast_Mesothelium	other
GAS6	MERTK	0.0738240577791316	Muscle	0.161466957755057	Immune	other
GAS6	MERTK	0.0738240577791316	Muscle	0.161440400916159	Endothelial	other
WNT6	FZD3	0.1011188072032	Pericytes	0.117792966981322	Neural	other
FGF2	FGFR4	0.0525555042074512	Myofibroblast_Mesothelium	0.226547744758201	Epithelial	other
EREG	ERBB2	0.0483422071755449	Muscle	0.245301026220917	Fibroblasts	other
FGF7	FGFR1	0.0577381455415993	Neural	0.205363872457701	Myofibroblast_Mesothelium	other
IL1B	IL1R1	0.0540549003994684	Neural	0.219035465406024	Endothelial	other
IL1B	IL1R1	0.0851620679355079	Endothelial	0.13865688042866	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.0738240577791316	Muscle	0.159889500207307	Neural	other
EDN1	EDNRA	0.142510625417897	Myofibroblast_Mesothelium	0.0828252772723631	Muscle	other
AREG	ERBB2	0.0872894998046493	Neural	0.135210594401558	Neural	other
GAS6	TYRO3	0.0986509374832789	Neural	0.11962354705509	Myofibroblast_Mesothelium	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.180800850531363	Pericytes	other
HBEGF	EGFR	0.109231592158566	Epithelial	0.107309839850218	Epithelial	other
PYY	NPY1R	0.0693693213261515	Muscle	0.168965466726786	Pericytes	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.267624095239737	Muscle	other
WNT2B	FZD4	0.0489762623563097	Epithelial	0.23881389035208	Endothelial	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.180800850531363	Pericytes	other
WNT2B	FZD3	0.176186594347063	Myofibroblast_Mesothelium	0.0663534599330476	Myofibroblast_Mesothelium	other
AREG	EGFR	0.100002286213428	Pericytes	0.116666629107212	Myofibroblast_Mesothelium	other
EDN1	EDNRA	0.127516465505862	Pericytes	0.0913174612006791	Myofibroblast_Mesothelium	other
HBEGF	EGFR	0.138734899846933	Neural	0.0839327953163767	Pericytes	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.205363872457701	Myofibroblast_Mesothelium	other
FGF2	FGFR4	0.0511201788938396	Fibroblasts	0.226547744758201	Epithelial	other
IL1B	IL1R1	0.0833072536025636	Pericytes	0.13865688042866	Myofibroblast_Mesothelium	other
CSF1	CSF1R	0.0299553723867204	Immune	0.385176581116777	Immune	other
IL1B	IL1R1	0.0526588192758643	Myofibroblast_Mesothelium	0.219035465406024	Endothelial	other
IL1B	IL1R1	0.0525156370795071	Muscle	0.219035465406024	Endothelial	other
FGF2	FGFR1	0.0559790784820622	Neural	0.205363872457701	Myofibroblast_Mesothelium	other
FGF7	FGFR1	0.0292043731860517	Immune	0.393608056733745	Endothelial	other
SMS	SSR1	0.0496986601806683	Immune	0.230898521759115	Muscle	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.256188902571486	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.100735778471483	Immune	0.113737570833348	Endothelial	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.0648849258355159	Endothelial	other
NPY	NPY1R	0.0675640044378348	Pericytes	0.168965466726786	Pericytes	other
WNT5B	FZD5	0.0652443236902587	Fibroblasts	0.174826114436064	Epithelial	other
